max_depth	min_split	minbucket	cp	ganancia_promedio
8	1000	0.4	-0.5	48358000
8	1000	0.4	-0.4	48358000
8	1000	0.4	-0.3	48358000
8	1000	0.4	-0.2	48358000
8	1000	0.4	-0.1	48358000
8	1000	0.4	0	0
8	1000	0.4	0.1	0
8	1000	0.4	0.2	0
8	1000	0.4	0.3	0
8	1000	0.4	0.4	0
8	1000	0.4	0.5	0
8	1000	0.4	0.6	0
8	1000	0.4	0.7	0
8	1000	0.4	0.8	0
8	1000	0.4	0.9	0
8	1000	0.45	-0.9	49320000
8	1000	0.45	-0.8	49320000
8	1000	0.45	-0.7	49320000
8	1000	0.45	-0.6	49320000
8	1000	0.45	-0.5	49320000
8	1000	0.45	-0.4	49320000
8	1000	0.45	-0.3	49320000
8	1000	0.45	-0.2	49320000
8	1000	0.45	-0.1	49320000
8	1000	0.45	0	0
8	1000	0.45	0.1	0
8	1000	0.45	0.2	0
8	1000	0.45	0.3	0
8	1000	0.45	0.4	0
8	1000	0.45	0.5	0
8	1000	0.45	0.6	0
8	1000	0.45	0.7	0
8	1000	0.45	0.8	0
8	1000	0.45	0.9	0
8	1000	0.5	-0.9	48500000
8	1000	0.5	-0.8	48500000
8	1000	0.5	-0.7	48500000
8	1000	0.5	-0.6	48500000
8	1000	0.5	-0.5	48500000
8	1000	0.5	-0.4	48500000
8	1000	0.5	-0.3	48500000
8	1000	0.5	-0.2	48500000
8	1000	0.5	-0.1	48500000
8	1000	0.5	0	0
8	1000	0.5	0.1	0
8	1000	0.5	0.2	0
8	1000	0.5	0.3	0
8	1000	0.5	0.4	0
8	1000	0.5	0.5	0
8	1000	0.5	0.6	0
8	1000	0.5	0.7	0
8	1000	0.5	0.8	0
8	1000	0.5	0.9	0
8	800	0.1	-0.9	48854000
8	800	0.1	-0.8	48854000
8	800	0.1	-0.7	48854000
8	800	0.1	-0.6	48854000
8	800	0.1	-0.5	48854000
8	800	0.1	-0.4	48854000
8	800	0.1	-0.3	48854000
8	800	0.1	-0.2	48854000
8	800	0.1	-0.1	48854000
8	800	0.1	0	0
8	800	0.1	0.1	0
8	800	0.1	0.2	0
8	800	0.1	0.3	0
8	800	0.1	0.4	0
8	800	0.1	0.5	0
8	800	0.1	0.6	0
8	800	0.1	0.7	0
8	800	0.1	0.8	0
8	800	0.1	0.9	0
8	800	0.15	-0.9	48344000
8	800	0.15	-0.8	48344000
8	800	0.15	-0.7	48344000
8	800	0.15	-0.6	48344000
8	800	0.15	-0.5	48344000
8	800	0.15	-0.4	48344000
8	800	0.15	-0.3	48344000
8	800	0.15	-0.2	48344000
8	800	0.15	-0.1	48344000
8	800	0.15	0	0
8	800	0.15	0.1	0
8	800	0.15	0.2	0
8	800	0.15	0.3	0
8	800	0.15	0.4	0
8	800	0.15	0.5	0
8	800	0.15	0.6	0
8	800	0.15	0.7	0
8	800	0.15	0.8	0
8	800	0.15	0.9	0
8	800	0.2	-0.9	49392000
8	800	0.2	-0.8	49392000
8	800	0.2	-0.7	49392000
8	800	0.2	-0.6	49392000
8	800	0.2	-0.5	49392000
8	800	0.2	-0.4	49392000
8	800	0.2	-0.3	49392000
8	800	0.2	-0.2	49392000
8	800	0.2	-0.1	49392000
8	800	0.2	0	0
8	800	0.2	0.1	0
8	800	0.2	0.2	0
8	800	0.2	0.3	0
8	800	0.2	0.4	0
8	800	0.2	0.5	0
8	800	0.2	0.6	0
8	800	0.2	0.7	0
8	800	0.2	0.8	0
8	800	0.2	0.9	0
8	800	0.25	-0.9	50170000
8	800	0.25	-0.8	50170000
8	800	0.25	-0.7	50170000
8	800	0.25	-0.6	50170000
8	800	0.25	-0.5	50170000
8	800	0.25	-0.4	50170000
8	800	0.25	-0.3	50170000
8	800	0.25	-0.2	50170000
8	800	0.25	-0.1	50170000
8	800	0.25	0	0
8	800	0.25	0.1	0
8	800	0.25	0.2	0
8	800	0.25	0.3	0
8	800	0.25	0.4	0
8	800	0.25	0.5	0
8	800	0.25	0.6	0
8	800	0.25	0.7	0
8	800	0.25	0.8	0
8	800	0.25	0.9	0
8	800	0.3	-0.9	50548000
8	800	0.3	-0.8	50548000
8	800	0.3	-0.7	50548000
8	800	0.3	-0.6	50548000
8	800	0.3	-0.5	50548000
8	800	0.3	-0.4	50548000
8	800	0.3	-0.3	50548000
8	800	0.3	-0.2	50548000
8	800	0.3	-0.1	50548000
8	800	0.3	0	0
8	800	0.3	0.1	0
8	800	0.3	0.2	0
8	800	0.3	0.3	0
8	800	0.3	0.4	0
8	800	0.3	0.5	0
8	800	0.3	0.6	0
8	800	0.3	0.7	0
8	800	0.3	0.8	0
8	800	0.3	0.9	0
8	800	0.35	-0.9	49564000
8	800	0.35	-0.8	49564000
8	800	0.35	-0.7	49564000
8	800	0.35	-0.6	49564000
8	800	0.35	-0.5	49564000
8	800	0.35	-0.4	49564000
8	800	0.35	-0.3	49564000
8	800	0.35	-0.2	49564000
8	800	0.35	-0.1	49564000
8	800	0.35	0	0
8	800	0.35	0.1	0
8	800	0.35	0.2	0
8	800	0.35	0.3	0
8	800	0.35	0.4	0
8	800	0.35	0.5	0
8	800	0.35	0.6	0
8	800	0.35	0.7	0
8	800	0.35	0.8	0
8	800	0.35	0.9	0
8	800	0.4	-0.9	50130000
8	800	0.4	-0.8	50130000
8	800	0.4	-0.7	50130000
8	800	0.4	-0.6	50130000
8	800	0.4	-0.5	50130000
8	800	0.4	-0.4	50130000
8	800	0.4	-0.3	50130000
8	800	0.4	-0.2	50130000
8	800	0.4	-0.1	50130000
8	800	0.4	0	0
8	800	0.4	0.1	0
8	800	0.4	0.2	0
8	800	0.4	0.3	0
8	800	0.4	0.4	0
8	800	0.4	0.5	0
8	800	0.4	0.6	0
8	800	0.4	0.7	0
8	800	0.4	0.8	0
8	800	0.4	0.9	0
8	800	0.45	-0.9	49212000
8	800	0.45	-0.8	49212000
8	800	0.45	-0.7	49212000
8	800	0.45	-0.6	49212000
8	800	0.45	-0.5	49212000
8	800	0.45	-0.4	49212000
8	800	0.45	-0.3	49212000
8	800	0.45	-0.2	49212000
8	800	0.45	-0.1	49212000
8	800	0.45	0	0
8	800	0.45	0.1	0
8	800	0.45	0.2	0
8	800	0.45	0.3	0
8	800	0.45	0.4	0
8	800	0.45	0.5	0
8	800	0.45	0.6	0
8	800	0.45	0.7	0
8	800	0.45	0.8	0
8	800	0.45	0.9	0
8	800	0.5	-0.9	48142000
8	800	0.5	-0.8	48142000
8	800	0.5	-0.7	48142000
8	800	0.5	-0.6	48142000
8	800	0.5	-0.5	48142000
8	800	0.5	-0.4	48142000
8	800	0.5	-0.3	48142000
8	800	0.5	-0.2	48142000
8	800	0.5	-0.1	48142000
8	800	0.5	0	0
8	800	0.5	0.1	0
8	800	0.5	0.2	0
8	800	0.5	0.3	0
8	800	0.5	0.4	0
8	800	0.5	0.5	0
8	800	0.5	0.6	0
8	800	0.5	0.7	0
8	800	0.5	0.8	0
8	800	0.5	0.9	0
8	600	0.1	-0.9	49336000
8	600	0.1	-0.8	49336000
8	600	0.1	-0.7	49336000
8	600	0.1	-0.6	49336000
8	600	0.1	-0.5	49336000
8	600	0.1	-0.4	49336000
8	600	0.1	-0.3	49336000
8	600	0.1	-0.2	49336000
8	600	0.1	-0.1	49336000
8	600	0.1	0	0
8	600	0.1	0.1	0
8	600	0.1	0.2	0
8	600	0.1	0.3	0
8	600	0.1	0.4	0
8	600	0.1	0.5	0
8	600	0.1	0.6	0
8	600	0.1	0.7	0
8	600	0.1	0.8	0
8	600	0.1	0.9	0
8	600	0.15	-0.9	48776000
8	600	0.15	-0.8	48776000
8	600	0.15	-0.7	48776000
8	600	0.15	-0.6	48776000
8	600	0.15	-0.5	48776000
8	600	0.15	-0.4	48776000
8	600	0.15	-0.3	48776000
8	600	0.15	-0.2	48776000
8	600	0.15	-0.1	48776000
8	600	0.15	0	0
8	600	0.15	0.1	0
8	600	0.15	0.2	0
8	600	0.15	0.3	0
8	600	0.15	0.4	0
8	600	0.15	0.5	0
8	600	0.15	0.6	0
8	600	0.15	0.7	0
8	600	0.15	0.8	0
8	600	0.15	0.9	0
8	600	0.2	-0.9	47960000
8	600	0.2	-0.8	47960000
8	600	0.2	-0.7	47960000
8	600	0.2	-0.6	47960000
8	600	0.2	-0.5	47960000
8	600	0.2	-0.4	47960000
8	600	0.2	-0.3	47960000
8	600	0.2	-0.2	47960000
8	600	0.2	-0.1	47960000
8	600	0.2	0	0
8	600	0.2	0.1	0
8	600	0.2	0.2	0
8	600	0.2	0.3	0
8	600	0.2	0.4	0
8	600	0.2	0.5	0
8	600	0.2	0.6	0
8	600	0.2	0.7	0
8	600	0.2	0.8	0
8	600	0.2	0.9	0
8	600	0.25	-0.9	49090000
8	600	0.25	-0.8	49090000
8	600	0.25	-0.7	49090000
8	600	0.25	-0.6	49090000
8	600	0.25	-0.5	49090000
8	600	0.25	-0.4	49090000
8	600	0.25	-0.3	49090000
8	600	0.25	-0.2	49090000
8	600	0.25	-0.1	49090000
8	600	0.25	0	0
8	600	0.25	0.1	0
8	600	0.25	0.2	0
8	600	0.25	0.3	0
8	600	0.25	0.4	0
8	600	0.25	0.5	0
8	600	0.25	0.6	0
8	600	0.25	0.7	0
8	600	0.25	0.8	0
8	600	0.25	0.9	0
8	600	0.3	-0.9	49392000
8	600	0.3	-0.8	49392000
8	600	0.3	-0.7	49392000
8	600	0.3	-0.6	49392000
8	600	0.3	-0.5	49392000
8	600	0.3	-0.4	49392000
8	600	0.3	-0.3	49392000
8	600	0.3	-0.2	49392000
8	600	0.3	-0.1	49392000
8	600	0.3	0	0
8	600	0.3	0.1	0
8	600	0.3	0.2	0
8	600	0.3	0.3	0
8	600	0.3	0.4	0
8	600	0.3	0.5	0
8	600	0.3	0.6	0
8	600	0.3	0.7	0
8	600	0.3	0.8	0
8	600	0.3	0.9	0
8	600	0.35	-0.9	51092000
8	600	0.35	-0.8	51092000
8	600	0.35	-0.7	51092000
8	600	0.35	-0.6	51092000
8	600	0.35	-0.5	51092000
8	600	0.35	-0.4	51092000
8	600	0.35	-0.3	51092000
8	600	0.35	-0.2	51092000
8	600	0.35	-0.1	51092000
8	600	0.35	0	0
8	600	0.35	0.1	0
8	600	0.35	0.2	0
8	600	0.35	0.3	0
8	600	0.35	0.4	0
8	600	0.35	0.5	0
8	600	0.35	0.6	0
8	600	0.35	0.7	0
8	600	0.35	0.8	0
8	600	0.35	0.9	0
8	600	0.4	-0.9	51598000
8	600	0.4	-0.8	51598000
8	600	0.4	-0.7	51598000
8	600	0.4	-0.6	51598000
8	600	0.4	-0.5	51598000
8	600	0.4	-0.4	51598000
8	600	0.4	-0.3	51598000
8	600	0.4	-0.2	51598000
8	600	0.4	-0.1	51598000
8	600	0.4	0	0
8	600	0.4	0.1	0
8	600	0.4	0.2	0
8	600	0.4	0.3	0
8	600	0.4	0.4	0
8	600	0.4	0.5	0
8	600	0.4	0.6	0
8	600	0.4	0.7	0
8	600	0.4	0.8	0
8	600	0.4	0.9	0
8	600	0.45	-0.9	50334000
8	600	0.45	-0.8	50334000
8	600	0.45	-0.7	50334000
8	600	0.45	-0.6	50334000
8	600	0.45	-0.5	50334000
8	600	0.45	-0.4	50334000
8	600	0.45	-0.3	50334000
8	600	0.45	-0.2	50334000
8	600	0.45	-0.1	50334000
8	600	0.45	0	0
8	600	0.45	0.1	0
8	600	0.45	0.2	0
8	600	0.45	0.3	0
8	600	0.45	0.4	0
8	600	0.45	0.5	0
8	600	0.45	0.6	0
8	600	0.45	0.7	0
8	600	0.45	0.8	0
8	600	0.45	0.9	0
8	600	0.5	-0.9	49552000
8	600	0.5	-0.8	49552000
8	600	0.5	-0.7	49552000
8	600	0.5	-0.6	49552000
8	600	0.5	-0.5	49552000
8	600	0.5	-0.4	49552000
8	600	0.5	-0.3	49552000
8	600	0.5	-0.2	49552000
8	600	0.5	-0.1	49552000
8	600	0.5	0	0
8	600	0.5	0.1	0
8	600	0.5	0.2	0
8	600	0.5	0.3	0
8	600	0.5	0.4	0
8	600	0.5	0.5	0
8	600	0.5	0.6	0
8	600	0.5	0.7	0
8	600	0.5	0.8	0
8	600	0.5	0.9	0
8	400	0.1	-0.9	49192000
8	400	0.1	-0.8	49192000
8	400	0.1	-0.7	49192000
8	400	0.1	-0.6	49192000
8	400	0.1	-0.5	49192000
8	400	0.1	-0.4	49192000
8	400	0.1	-0.3	49192000
8	400	0.1	-0.2	49192000
8	400	0.1	-0.1	49192000
8	400	0.1	0	0
8	400	0.1	0.1	0
8	400	0.1	0.2	0
8	400	0.1	0.3	0
8	400	0.1	0.4	0
8	400	0.1	0.5	0
8	400	0.1	0.6	0
8	400	0.1	0.7	0
8	400	0.1	0.8	0
8	400	0.1	0.9	0
8	400	0.15	-0.9	48750000
8	400	0.15	-0.8	48750000
8	400	0.15	-0.7	48750000
8	400	0.15	-0.6	48750000
8	400	0.15	-0.5	48750000
8	400	0.15	-0.4	48750000
8	400	0.15	-0.3	48750000
8	400	0.15	-0.2	48750000
8	400	0.15	-0.1	48750000
8	400	0.15	0	0
8	400	0.15	0.1	0
8	400	0.15	0.2	0
8	400	0.15	0.3	0
8	400	0.15	0.4	0
8	400	0.15	0.5	0
8	400	0.15	0.6	0
8	400	0.15	0.7	0
8	400	0.15	0.8	0
8	400	0.15	0.9	0
8	400	0.2	-0.9	48870000
8	400	0.2	-0.8	48870000
8	400	0.2	-0.7	48870000
8	400	0.2	-0.6	48870000
8	400	0.2	-0.5	48870000
8	400	0.2	-0.4	48870000
8	400	0.2	-0.3	48870000
8	400	0.2	-0.2	48870000
8	400	0.2	-0.1	48870000
8	400	0.2	0	0
8	400	0.2	0.1	0
8	400	0.2	0.2	0
8	400	0.2	0.3	0
8	400	0.2	0.4	0
8	400	0.2	0.5	0
8	400	0.2	0.6	0
8	400	0.2	0.7	0
8	400	0.2	0.8	0
8	400	0.2	0.9	0
8	400	0.25	-0.9	47294000
8	400	0.25	-0.8	47294000
8	400	0.25	-0.7	47294000
8	400	0.25	-0.6	47294000
8	400	0.25	-0.5	47294000
8	400	0.25	-0.4	47294000
8	400	0.25	-0.3	47294000
8	400	0.25	-0.2	47294000
8	400	0.25	-0.1	47294000
8	400	0.25	0	0
8	400	0.25	0.1	0
8	400	0.25	0.2	0
8	400	0.25	0.3	0
8	400	0.25	0.4	0
8	400	0.25	0.5	0
8	400	0.25	0.6	0
8	400	0.25	0.7	0
8	400	0.25	0.8	0
8	400	0.25	0.9	0
8	400	0.3	-0.9	47598000
8	400	0.3	-0.8	47598000
8	400	0.3	-0.7	47598000
8	400	0.3	-0.6	47598000
8	400	0.3	-0.5	47598000
8	400	0.3	-0.4	47598000
8	400	0.3	-0.3	47598000
8	400	0.3	-0.2	47598000
8	400	0.3	-0.1	47598000
8	400	0.3	0	0
8	400	0.3	0.1	0
8	400	0.3	0.2	0
8	400	0.3	0.3	0
8	400	0.3	0.4	0
8	400	0.3	0.5	0
8	400	0.3	0.6	0
8	400	0.3	0.7	0
8	400	0.3	0.8	0
8	400	0.3	0.9	0
8	400	0.35	-0.9	48066000
8	400	0.35	-0.8	48066000
8	400	0.35	-0.7	48066000
8	400	0.35	-0.6	48066000
8	400	0.35	-0.5	48066000
8	400	0.35	-0.4	48066000
8	400	0.35	-0.3	48066000
8	400	0.35	-0.2	48066000
8	400	0.35	-0.1	48066000
8	400	0.35	0	0
8	400	0.35	0.1	0
8	400	0.35	0.2	0
8	400	0.35	0.3	0
8	400	0.35	0.4	0
8	400	0.35	0.5	0
8	400	0.35	0.6	0
8	400	0.35	0.7	0
8	400	0.35	0.8	0
8	400	0.35	0.9	0
8	400	0.4	-0.9	49762000
8	400	0.4	-0.8	49762000
8	400	0.4	-0.7	49762000
8	400	0.4	-0.6	49762000
8	400	0.4	-0.5	49762000
8	400	0.4	-0.4	49762000
8	400	0.4	-0.3	49762000
8	400	0.4	-0.2	49762000
8	400	0.4	-0.1	49762000
8	400	0.4	0	0
8	400	0.4	0.1	0
8	400	0.4	0.2	0
8	400	0.4	0.3	0
8	400	0.4	0.4	0
8	400	0.4	0.5	0
8	400	0.4	0.6	0
8	400	0.4	0.7	0
8	400	0.4	0.8	0
8	400	0.4	0.9	0
8	400	0.45	-0.9	49380000
8	400	0.45	-0.8	49380000
8	400	0.45	-0.7	49380000
8	400	0.45	-0.6	49380000
8	400	0.45	-0.5	49380000
8	400	0.45	-0.4	49380000
8	400	0.45	-0.3	49380000
8	400	0.45	-0.2	49380000
8	400	0.45	-0.1	49380000
8	400	0.45	0	0
8	400	0.45	0.1	0
8	400	0.45	0.2	0
8	400	0.45	0.3	0
8	400	0.45	0.4	0
8	400	0.45	0.5	0
8	400	0.45	0.6	0
8	400	0.45	0.7	0
8	400	0.45	0.8	0
8	400	0.45	0.9	0
8	400	0.5	-0.9	50822000
8	400	0.5	-0.8	50822000
8	400	0.5	-0.7	50822000
8	400	0.5	-0.6	50822000
8	400	0.5	-0.5	50822000
8	400	0.5	-0.4	50822000
8	400	0.5	-0.3	50822000
8	400	0.5	-0.2	50822000
8	400	0.5	-0.1	50822000
8	400	0.5	0	0
8	400	0.5	0.1	0
8	400	0.5	0.2	0
8	400	0.5	0.3	0
8	400	0.5	0.4	0
8	400	0.5	0.5	0
8	400	0.5	0.6	0
8	400	0.5	0.7	0
8	400	0.5	0.8	0
8	400	0.5	0.9	0
8	200	0.1	-0.9	46414000
8	200	0.1	-0.8	46414000
8	200	0.1	-0.7	46414000
8	200	0.1	-0.6	46414000
8	200	0.1	-0.5	46414000
8	200	0.1	-0.4	46414000
8	200	0.1	-0.3	46414000
8	200	0.1	-0.2	46414000
8	200	0.1	-0.1	46414000
8	200	0.1	0	6438000
8	200	0.1	0.1	0
8	200	0.1	0.2	0
8	200	0.1	0.3	0
8	200	0.1	0.4	0
8	200	0.1	0.5	0
8	200	0.1	0.6	0
8	200	0.1	0.7	0
8	200	0.1	0.8	0
8	200	0.1	0.9	0
8	200	0.15	-0.9	47410000
8	200	0.15	-0.8	47410000
8	200	0.15	-0.7	47410000
8	200	0.15	-0.6	47410000
8	200	0.15	-0.5	47410000
8	200	0.15	-0.4	47410000
8	200	0.15	-0.3	47410000
8	200	0.15	-0.2	47410000
8	200	0.15	-0.1	47410000
8	200	0.15	0	7594000
8	200	0.15	0.1	0
8	200	0.15	0.2	0
8	200	0.15	0.3	0
8	200	0.15	0.4	0
8	200	0.15	0.5	0
8	200	0.15	0.6	0
8	200	0.15	0.7	0
8	200	0.15	0.8	0
8	200	0.15	0.9	0
8	200	0.2	-0.9	48104000
8	200	0.2	-0.8	48104000
8	200	0.2	-0.7	48104000
8	200	0.2	-0.6	48104000
8	200	0.2	-0.5	48104000
8	200	0.2	-0.4	48104000
8	200	0.2	-0.3	48104000
8	200	0.2	-0.2	48104000
8	200	0.2	-0.1	48104000
8	200	0.2	0	0
8	200	0.2	0.1	0
8	200	0.2	0.2	0
8	200	0.2	0.3	0
8	200	0.2	0.4	0
8	200	0.2	0.5	0
8	200	0.2	0.6	0
8	200	0.2	0.7	0
8	200	0.2	0.8	0
8	200	0.2	0.9	0
8	200	0.25	-0.9	48490000
8	200	0.25	-0.8	48490000
8	200	0.25	-0.7	48490000
8	200	0.25	-0.6	48490000
8	200	0.25	-0.5	48490000
8	200	0.25	-0.4	48490000
8	200	0.25	-0.3	48490000
8	200	0.25	-0.2	48490000
8	200	0.25	-0.1	48490000
8	200	0.25	0	0
8	200	0.25	0.1	0
8	200	0.25	0.2	0
8	200	0.25	0.3	0
8	200	0.25	0.4	0
8	200	0.25	0.5	0
8	200	0.25	0.6	0
8	200	0.25	0.7	0
8	200	0.25	0.8	0
8	200	0.25	0.9	0
8	200	0.3	-0.9	48328000
8	200	0.3	-0.8	48328000
8	200	0.3	-0.7	48328000
8	200	0.3	-0.6	48328000
8	200	0.3	-0.5	48328000
8	200	0.3	-0.4	48328000
8	200	0.3	-0.3	48328000
8	200	0.3	-0.2	48328000
8	200	0.3	-0.1	48328000
8	200	0.3	0	0
8	200	0.3	0.1	0
8	200	0.3	0.2	0
8	200	0.3	0.3	0
8	200	0.3	0.4	0
8	200	0.3	0.5	0
8	200	0.3	0.6	0
8	200	0.3	0.7	0
8	200	0.3	0.8	0
8	200	0.3	0.9	0
8	200	0.35	-0.9	47474000
8	200	0.35	-0.8	47474000
8	200	0.35	-0.7	47474000
8	200	0.35	-0.6	47474000
8	200	0.35	-0.5	47474000
8	200	0.35	-0.4	47474000
8	200	0.35	-0.3	47474000
8	200	0.35	-0.2	47474000
8	200	0.35	-0.1	47474000
8	200	0.35	0	0
8	200	0.35	0.1	0
8	200	0.35	0.2	0
8	200	0.35	0.3	0
8	200	0.35	0.4	0
8	200	0.35	0.5	0
8	200	0.35	0.6	0
8	200	0.35	0.7	0
8	200	0.35	0.8	0
8	200	0.35	0.9	0
8	200	0.4	-0.9	47790000
8	200	0.4	-0.8	47790000
8	200	0.4	-0.7	47790000
8	200	0.4	-0.6	47790000
8	200	0.4	-0.5	47790000
8	200	0.4	-0.4	47790000
8	200	0.4	-0.3	47790000
8	200	0.4	-0.2	47790000
8	200	0.4	-0.1	47790000
8	200	0.4	0	0
8	200	0.4	0.1	0
8	200	0.4	0.2	0
8	200	0.4	0.3	0
8	200	0.4	0.4	0
8	200	0.4	0.5	0
8	200	0.4	0.6	0
8	200	0.4	0.7	0
8	200	0.4	0.8	0
8	200	0.4	0.9	0
8	200	0.45	-0.9	47898000
8	200	0.45	-0.8	47898000
8	200	0.45	-0.7	47898000
8	200	0.45	-0.6	47898000
8	200	0.45	-0.5	47898000
8	200	0.45	-0.4	47898000
8	200	0.45	-0.3	47898000
8	200	0.45	-0.2	47898000
8	200	0.45	-0.1	47898000
8	200	0.45	0	0
8	200	0.45	0.1	0
8	200	0.45	0.2	0
8	200	0.45	0.3	0
8	200	0.45	0.4	0
8	200	0.45	0.5	0
8	200	0.45	0.6	0
8	200	0.45	0.7	0
8	200	0.45	0.8	0
8	200	0.45	0.9	0
8	200	0.5	-0.9	46792000
8	200	0.5	-0.8	46792000
8	200	0.5	-0.7	46792000
8	200	0.5	-0.6	46792000
8	200	0.5	-0.5	46792000
8	200	0.5	-0.4	46792000
8	200	0.5	-0.3	46792000
8	200	0.5	-0.2	46792000
8	200	0.5	-0.1	46792000
8	200	0.5	0	0
8	200	0.5	0.1	0
8	200	0.5	0.2	0
8	200	0.5	0.3	0
8	200	0.5	0.4	0
8	200	0.5	0.5	0
8	200	0.5	0.6	0
8	200	0.5	0.7	0
8	200	0.5	0.8	0
8	200	0.5	0.9	0
8	100	0.1	-0.9	45768000
8	100	0.1	-0.8	45768000
8	100	0.1	-0.7	45768000
8	100	0.1	-0.6	45768000
8	100	0.1	-0.5	45768000
8	100	0.1	-0.4	45768000
8	100	0.1	-0.3	45768000
8	100	0.1	-0.2	45768000
8	100	0.1	-0.1	45768000
8	100	0.1	0	38868000
8	100	0.1	0.1	0
8	100	0.1	0.2	0
8	100	0.1	0.3	0
8	100	0.1	0.4	0
8	100	0.1	0.5	0
8	100	0.1	0.6	0
8	100	0.1	0.7	0
8	100	0.1	0.8	0
8	100	0.1	0.9	0
8	100	0.15	-0.9	46202000
8	100	0.15	-0.8	46202000
8	100	0.15	-0.7	46202000
8	100	0.15	-0.6	46202000
8	100	0.15	-0.5	46202000
8	100	0.15	-0.4	46202000
8	100	0.15	-0.3	46202000
8	100	0.15	-0.2	46202000
8	100	0.15	-0.1	46202000
8	100	0.15	0	38868000
8	100	0.15	0.1	0
8	100	0.15	0.2	0
8	100	0.15	0.3	0
8	100	0.15	0.4	0
8	100	0.15	0.5	0
8	100	0.15	0.6	0
8	100	0.15	0.7	0
8	100	0.15	0.8	0
8	100	0.15	0.9	0
8	100	0.2	-0.9	45752000
8	100	0.2	-0.8	45752000
8	100	0.2	-0.7	45752000
8	100	0.2	-0.6	45752000
8	100	0.2	-0.5	45752000
8	100	0.2	-0.4	45752000
8	100	0.2	-0.3	45752000
8	100	0.2	-0.2	45752000
8	100	0.2	-0.1	45752000
8	100	0.2	0	38868000
8	100	0.2	0.1	0
8	100	0.2	0.2	0
8	100	0.2	0.3	0
8	100	0.2	0.4	0
8	100	0.2	0.5	0
8	100	0.2	0.6	0
8	100	0.2	0.7	0
8	100	0.2	0.8	0
8	100	0.2	0.9	0
8	100	0.25	-0.9	46388000
8	100	0.25	-0.8	46388000
8	100	0.25	-0.7	46388000
8	100	0.25	-0.6	46388000
8	100	0.25	-0.5	46388000
8	100	0.25	-0.4	46388000
8	100	0.25	-0.3	46388000
8	100	0.25	-0.2	46388000
8	100	0.25	-0.1	46388000
8	100	0.25	0	38868000
8	100	0.25	0.1	0
8	100	0.25	0.2	0
8	100	0.25	0.3	0
8	100	0.25	0.4	0
8	100	0.25	0.5	0
8	100	0.25	0.6	0
8	100	0.25	0.7	0
8	100	0.25	0.8	0
8	100	0.25	0.9	0
8	100	0.3	-0.9	46128000
8	100	0.3	-0.8	46128000
8	100	0.3	-0.7	46128000
8	100	0.3	-0.6	46128000
8	100	0.3	-0.5	46128000
8	100	0.3	-0.4	46128000
8	100	0.3	-0.3	46128000
8	100	0.3	-0.2	46128000
8	100	0.3	-0.1	46128000
8	100	0.3	0	39072000
8	100	0.3	0.1	0
8	100	0.3	0.2	0
8	100	0.3	0.3	0
8	100	0.3	0.4	0
8	100	0.3	0.5	0
8	100	0.3	0.6	0
8	100	0.3	0.7	0
8	100	0.3	0.8	0
8	100	0.3	0.9	0
8	100	0.35	-0.9	47054000
8	100	0.35	-0.8	47054000
8	100	0.35	-0.7	47054000
8	100	0.35	-0.6	47054000
8	100	0.35	-0.5	47054000
8	100	0.35	-0.4	47054000
8	100	0.35	-0.3	47054000
8	100	0.35	-0.2	47054000
8	100	0.35	-0.1	47054000
8	100	0.35	0	24132000
8	100	0.35	0.1	0
8	100	0.35	0.2	0
8	100	0.35	0.3	0
8	100	0.35	0.4	0
8	100	0.35	0.5	0
8	100	0.35	0.6	0
8	100	0.35	0.7	0
8	100	0.35	0.8	0
8	100	0.35	0.9	0
8	100	0.4	-0.9	47480000
8	100	0.4	-0.8	47480000
8	100	0.4	-0.7	47480000
8	100	0.4	-0.6	47480000
8	100	0.4	-0.5	47480000
8	100	0.4	-0.4	47480000
8	100	0.4	-0.3	47480000
8	100	0.4	-0.2	47480000
8	100	0.4	-0.1	47480000
8	100	0.4	0	24132000
8	100	0.4	0.1	0
8	100	0.4	0.2	0
8	100	0.4	0.3	0
8	100	0.4	0.4	0
8	100	0.4	0.5	0
8	100	0.4	0.6	0
8	100	0.4	0.7	0
8	100	0.4	0.8	0
8	100	0.4	0.9	0
8	100	0.45	-0.9	48496000
8	100	0.45	-0.8	48496000
8	100	0.45	-0.7	48496000
8	100	0.45	-0.6	48496000
8	100	0.45	-0.5	48496000
8	100	0.45	-0.4	48496000
8	100	0.45	-0.3	48496000
8	100	0.45	-0.2	48496000
8	100	0.45	-0.1	48496000
8	100	0.45	0	17490000
8	100	0.45	0.1	0
8	100	0.45	0.2	0
8	100	0.45	0.3	0
8	100	0.45	0.4	0
8	100	0.45	0.5	0
8	100	0.45	0.6	0
8	100	0.45	0.7	0
8	100	0.45	0.8	0
8	100	0.45	0.9	0
8	100	0.5	-0.9	47864000
8	100	0.5	-0.8	47864000
8	100	0.5	-0.7	47864000
8	100	0.5	-0.6	47864000
8	100	0.5	-0.5	47864000
8	100	0.5	-0.4	47864000
8	100	0.5	-0.3	47864000
8	100	0.5	-0.2	47864000
8	100	0.5	-0.1	47864000
8	100	0.5	0	17490000
8	100	0.5	0.1	0
8	100	0.5	0.2	0
8	100	0.5	0.3	0
8	100	0.5	0.4	0
8	100	0.5	0.5	0
8	100	0.5	0.6	0
8	100	0.5	0.7	0
8	100	0.5	0.8	0
